manufacturer,model,year,mileage,engine,transmission,drivetrain,fuel_type,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop,price
RAM,1500 ST,2018,39000.0,5.7L V8 16V MPFI OHV,8-Speed Automatic,Rear-wheel Drive,Gasoline,17-25,Brilliant Black Crystal,Black,0.0,0.0,1.0,Phillip Hawkins Motor Company,,4.7,279.0,,33980.0
Chevrolet,Blazer 2LT,2019,73233.0,3.6L V6 24V GDI DOHC,9-Speed Automatic,All-wheel Drive,Gasoline,18-25,Red,Jet Black,0.0,1.0,1.0,Bookwalter Chevrolet Buick,,4.4,118.0,,29000.0
Nissan,Titan LE Crew Cab,2006,122877.0,5.6L V8 32V MPFI DOHC,5-Speed Automatic,Four-wheel Drive,Gasoline,14-18,Galaxy,Graphite,1.0,0.0,0.0,All American Motors,4.3,4.5,37.0,,14977.0
BMW,M4 Base,2021,9804.0,3.0L I6 24V GDI DOHC Twin Turbo,6-Speed Manual,Rear-wheel Drive,Gasoline,16-23,Alpine White,Black,0.0,0.0,1.0,Chapman BMW on Camelback,4.7,5.0,3.0,2570.0,76111.0
Jeep,Wrangler Unlimited Sahara,2021,20618.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,17-23,Granite Crystal Clearcoat Metallic,Black,0.0,0.0,1.0,Hendrick Chevrolet Hoover,4.9,4.9,50.0,,42879.0
Kia,Niro EX,2018,36474.0,1.6L I4 16V GDI DOHC Hybrid,6-Speed Automatic with Auto-Shift,Front-wheel Drive,Hybrid,51-46,Deep Cerulean,Charcoal,0.0,0.0,1.0,Kia of Frisco,2.2,4.7,138.0,,24999.0
Mazda,Mazda3 2.5 Turbo AWD,2021,21798.0,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,All-wheel Drive,Gasoline,23-32,Snowflake White Pearl,Black / Navy Blue,0.0,1.0,1.0,Mazda Roseville,4.6,4.9,18.0,919.0,28480.0
Dodge,Charger Scat Pack,2021,12903.0,6.4L V8 16V MPFI OHV,8-Speed Automatic,Rear-wheel Drive,Gasoline,15-24,Frostbite,Black,,,,Woodhouse.com,,4.9,23.0,,53816.0
Mitsubishi,Lancer SE,2017,64717.0,2.4L I4 16V MPFI DOHC,Automatic CVT,Four-wheel Drive,Gasoline,23-30,Gray,Black,1.0,0.0,1.0,Acura of Ellicott City,4.3,4.6,42.0,230.0,15550.0
Lexus,RC 350 Base,2018,20837.0,3.5L V6 24V PDI DOHC,8-Speed Automatic,Rear-wheel Drive,Gasoline,20-28,Ultra White,Black,0.0,0.0,1.0,Oxmoor Mazda,4.6,4.9,5.0,100.0,44500.0
BMW,M440 i xDrive,2022,8348.0,3.0L I6 24V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,,Gray Metallic,Cognac,1.0,1.0,0.0,MacIntyre Chevrolet Buick,5.0,,0.0,,68946.0
RAM,2500 Laramie,2013,76511.0,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Four-wheel Drive,Diesel,,Bright White,Black,0.0,1.0,1.0,Boulevard Ford Lincoln,,4.4,39.0,300.0,41480.0
Kia,Forte Koup SX,2012,83695.0,2.4L I4 16V MPFI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,23-31,Silver / Bright Silver,Black,0.0,1.0,1.0,Metro Auto,2.7,4.4,31.0,,11995.0
Jeep,Patriot Sport,2015,104353.0,2.4L I4 16V MPFI DOHC,Automatic,Front-wheel Drive,Gasoline,23-30,Red,,,,,Golden Oldies Auto Sales,3.7,4.4,117.0,899.0,12889.0
Dodge,Journey SE,2015,97621.0,2.4L I4 16V MPFI DOHC,4-Speed Automatic,Front-wheel Drive,Gasoline,19-26,,,1.0,1.0,0.0,Smart Chevrolet Buick GMC,,4.6,114.0,200.0,12500.0
Chevrolet,Suburban 1500 LTZ,2008,187087.0,5.3L V8 16V MPFI OHV Flexible Fuel,4-Speed Automatic,Four-wheel Drive,E85 Flex Fuel,,Summit White,Ebony,0.0,0.0,1.0,Findlay Chrysler Dodge Jeep Ram,4.4,4.6,36.0,498.0,10000.0
RAM,1500 Big Horn,2019,18565.0,5.7L V8 16V MPFI OHV,8-Speed Automatic,Four-wheel Drive,Gasoline,19-24,Maximum Steel Metallic,Black,0.0,1.0,1.0,Four Stars Toyota,4.9,4.7,478.0,1999.0,41210.0
Hyundai,Veloster Base,2017,36740.0,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",Automatic,Front-wheel Drive,Gasoline,28-34,Pacific Blue Pearl,Black,0.0,0.0,0.0,Intellicar,4.1,4.4,62.0,,16989.0
Volkswagen,ID.4 Pro S,2021,48515.0,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Blue Dusk,Black,0.0,1.0,1.0,Mercedes-Benz of Columbia,5.0,4.2,15.0,787.0,30688.0
Kia,Optima LX,2019,36094.0,2.4L I4 16V GDI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,24-33,Sparkling Silver,Black,1.0,0.0,1.0,Cronin Toyota & Nissan of Richmond,1.9,4.8,151.0,200.0,19799.0
Hyundai,Elantra SE,2013,97576.0,1.8L I4 16V MPFI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,27-37,Shimmering Silver,Gray,0.0,0.0,1.0,Cherokee Auto Sales,3.0,4.4,330.0,1000.0,9995.0
Hyundai,Elantra GT Base,2016,92459.0,2.0L I4 16V GDI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,24-33,Black Noir Pearl,Black,0.0,0.0,1.0,Frontier Auto Sales Inc.,4.9,4.4,42.0,100.0,13154.0
Jeep,Compass Latitude,2019,14799.0,4,Automatic,Four-wheel Drive,Gasoline,,Redline Pearlcoat,Black,0.0,1.0,1.0,Beaver County Chrysler Jeep Dodge RAM,,4.5,164.0,500.0,24998.0
Chrysler,Pacifica Limited,2018,102644.0,3.6L V6 24V MPFI DOHC Flexible Fuel,9-Speed Automatic,Front-wheel Drive,E85 Flex Fuel,19-28,Jazz Blue Pearlcoat,Black,0.0,1.0,1.0,Sheehy Hyundai of Waldorf,3.9,4.7,227.0,1245.0,21353.0
Toyota,Prius LE,2021,38466.0,1.8L I4 16V MPFI DOHC Hybrid,Automatic CVT,Front-wheel Drive,Hybrid,54-50,Red,Moonstone,0.0,1.0,0.0,Vandergriff Toyota,3.8,4.6,18.0,,25985.0
Jeep,Patriot Latitude,2012,97000.0,2.4L I4 16V MPFI DOHC,Automatic CVT,FWD,Gasoline,23-29,Bright White Clearcoat,Dark Slate Gray,1.0,1.0,1.0,Navarre GMC,,3.8,65.0,,11700.0
Volkswagen,Taos 1.5T SE,2022,14688.0,1.5L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,25-32,Deep Black Pearl Effect,Black,0.0,1.0,0.0,Volkswagen SouthTowne,4.5,3.8,21.0,,30995.0
Dodge,Charger Scat Pack,2019,72742.0,6.4L V8 16V MPFI OHV,8-Speed Automatic,Rear-wheel Drive,Gasoline,15-24,Destroyer Gray Clearcoat,Black,1.0,0.0,1.0,All In Auto Group,1.0,4.9,107.0,2000.0,34950.0
Acura,RDX Technology Package,2019,39561.0,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic,All-wheel Drive,Gasoline,21-27,Majestic Black Pearl,Ebony,0.0,1.0,0.0,Niello Acura,1.8,4.3,220.0,780.0,37989.0
Ford,Escape S,2021,15380.0,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Front-wheel Drive,Gasoline,28-34,Desert Gold,Ebony,0.0,1.0,1.0,Zeigler Ford of North Riverside,4.3,4.4,16.0,307.0,23900.0
Nissan,Altima 2.5 S,2013,92647.0,2.5L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,23-32,Metallic Slate,Charcoal,0.0,0.0,0.0,Toyota of Murray,4.9,4.4,374.0,200.0,12799.0
Audi,Q7 2.0T Premium Plus,2017,45992.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-25,Night Black,Pistachio Beige,0.0,0.0,1.0,Audi Marietta,4.8,4.7,72.0,1000.0,31490.0
Chrysler,300 Limited,2012,37400.0,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,All-wheel Drive,E85 Flex Fuel,18-27,Bright White Clearcoat,Black,0.0,0.0,1.0,David Chevrolet Buick,4.7,4.8,63.0,1645.0,16890.0
Honda,Pilot EX-L,2016,63028.0,3.5L V6 24V GDI SOHC,6-Speed Automatic,All-wheel Drive,Gasoline,18-26,Green,Beige,0.0,1.0,1.0,VIP Honda,4.5,4.6,200.0,,27995.0
Subaru,Legacy,2020,22727.0,2.5L H4 16V GDI DOHC,Automatic CVT,All-wheel Drive,Gasoline,27-35,Magnetite Gray Metallic,Gray,0.0,1.0,1.0,Audi Mentor,5.0,4.9,34.0,,29850.0
Ford,F-350 King Ranch,2017,139790.0,6.7L V8 32V DDI OHV Turbo Diesel,6-Speed Automatic,Four-wheel Drive,Diesel,,White,Brown,0.0,1.0,1.0,"Everest Motors, Inc.",4.2,4.8,90.0,,49990.0
Subaru,Crosstrek 2.0i Limited,2019,29511.0,2.0L H4 16V GDI DOHC,Automatic CVT,All-wheel Drive,Gasoline,27-33,Crystal Black Silica,Black,0.0,1.0,1.0,CarMax Canoga Park - Offering Express Pickup and Home Delivery,,4.7,206.0,,28998.0
GMC,Canyon All Terrain,2018,15847.0,3.6L V6 24V GDI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,17-24,Black,Black,0.0,1.0,1.0,Theilen Auto Sales,,4.7,73.0,,35990.0
Lincoln,MKZ Base,2012,139673.0,3.5L V6 24V MPFI DOHC,6-Speed Automatic,All-wheel Drive,Gasoline,17-25,Black,Black,1.0,0.0,1.0,Auto Spot LLC,3.5,4.5,47.0,500.0,7999.0
Toyota,Tundra SR5,2022,7840.0,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Rear-wheel Drive,Gasoline,18-23,Magnetic Gray Metallic,Black,0.0,1.0,1.0,Hampton Toyota,4.8,4.4,9.0,,49999.0
Honda,Pilot EX-L,2013,113350.0,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Front-wheel Drive,Gasoline,,Silver,Gray,,,,,,4.5,127.0,,16000.0
Ford,Transit-250 Base,2020,21131.0,"3.5L V-6 port/direct injection, DOHC, variable valve control, en",10-Speed Automatic with Overdrive,Rear-wheel Drive,Gasoline,0-0,Oxford White,Dark Palazzo,0.0,0.0,0.0,CarMart,4.7,5.0,5.0,495.0,42646.0
Chevrolet,Colorado WT,2019,108008.0,2.5L I4 16V GDI DOHC,Automatic,Rear-wheel Drive,Gasoline,20-26,White,Gray,0.0,1.0,0.0,S&M Auto Sales,2.6,4.5,162.0,,19988.0
Ford,Expedition XLT,2019,30733.0,3.5L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Four-wheel Drive,Gasoline,17-22,Magnetic,Ebony,0.0,1.0,1.0,J&S Autohaus Six,4.5,4.8,63.0,,46999.0
Toyota,Corolla L,2014,67445.0,1.8L I4 16V MPFI DOHC,4-Speed Automatic,Front-wheel Drive,Gasoline,27-36,Super White,Ash,1.0,0.0,1.0,Affordable Autos of Tucson,,4.5,215.0,,16995.0
Jeep,Gladiator Overland,2022,27627.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,16-23,Sarge Green Clearcoat,Heritage Tan,0.0,1.0,1.0,Bomnin Chevrolet Dadeland,4.9,4.9,8.0,,44990.0
Ford,F-350 Limited,2020,21029.0,6.7L V8 32V DDI OHV Turbo Diesel,10-Speed Automatic,Four-wheel Drive,Diesel,,Agate Black Metallic,Highland Tan,0.0,0.0,1.0,Peoria Ford,2.0,4.5,18.0,,88988.0
Acura,RLX Sport Hybrid Advance Package,2018,42982.0,3.5L V6 24V GDI SOHC Hybrid,7-Speed Automatic with Auto-Shift,All-wheel Drive,Hybrid,28-29,White,Ebony,1.0,1.0,1.0,CarMax Norcross - Offering Express Pickup and Home Delivery,,4.8,3.0,1000.0,35998.0
Mercedes-Benz,CLA 250 Base,2018,28045.0,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-37,White,Beige,1.0,0.0,1.0,Autos Direct of Fredericksburg - Lafayette,4.4,4.5,54.0,,23995.0
Dodge,Journey SE,2014,150500.0,2.4L I4 16V MPFI DOHC,4-Speed Automatic,Front-wheel Drive,Gasoline,19-26,Bright Silver Clearcoat Metallic,Black,0.0,1.0,1.0,Tyme Auto Sales,,4.3,105.0,,7200.0
Ford,F-150 XLT,2016,136827.0,5.0L V8 32V MPFI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,17-23,White,Gray,1.0,1.0,0.0,Great Lakes Sales & Service,,4.6,393.0,1000.0,23495.0
Toyota,Tundra Grade,2013,205372.0,4.6L V8 32V MPFI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,14-19,Black,Black,1.0,0.0,1.0,Driven Pre-Owned,,4.6,79.0,1000.0,18900.0
BMW,330 i,2019,38967.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,26-36,Mineral White Metallic,Mocha,0.0,1.0,1.0,Beverly Hills BMW,4.7,4.9,31.0,1001.0,29998.0
GMC,Yukon XL Denali,2002,207201.0,320.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,All-wheel Drive,Gasoline,,Purple,Gray,,,,,,4.6,6.0,,6500.0
Audi,Q5 45 S line Premium Plus,2022,6733.0,2.0L I4 16V GDI DOHC Turbo,Automatic,All-wheel Drive,Gasoline,23-28,Ultra Blue Metallic,Rock Gray,0.0,1.0,1.0,Audi Albany,,4.9,2.0,4297.0,49203.0
Porsche,Macan Turbo,2015,39627.0,3.6L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,17-23,Black,Black,0.0,0.0,1.0,CarMax Bakersfield - Offering Express Pickup and Home Delivery,,4.7,32.0,1000.0,45998.0
Cadillac,CT4 Premium Luxury,2020,6786.0,2.7L I4 16V GDI DOHC Turbo,10-Speed Automatic,Rear-wheel Drive,Gasoline,23-34,Wave Metallic,Jet Black,0.0,1.0,0.0,Hennessy Cadillac,3.7,4.7,9.0,300.0,33900.0
BMW,X3,2021,21114.0,,,,,,Dark Graphite Metallic,,0.0,1.0,1.0,Sun Motor Cars BMW,,4.7,29.0,,51995.0
Toyota,Corolla L,2019,24333.0,1.8L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,,Falcon Gray Metallic,Black,1.0,0.0,0.0,HGreg.com West Palm Beach,2.8,4.8,170.0,800.0,18198.0
Kia,Forte LXS,2021,40245.0,2.0L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,29-40,Deep Sea Blue,Black,0.0,0.0,1.0,Keyes Hyundai of Mission Hills,3.3,4.8,51.0,500.0,21477.0
Jeep,Gladiator Rubicon,2021,56954.0,3.0L V6 24V DDI DOHC Turbo Diesel,8-Speed Automatic,Four-wheel Drive,Diesel,16-23,Bright White Clearcoat,Black,0.0,1.0,1.0,Nissan of Boerne,2.6,4.9,59.0,,52500.0
Tesla,Model Y Long Range,2022,3516.0,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,White / Black,0.0,1.0,1.0,Gus Machado Ford,3.9,3.9,11.0,,60734.0
Land Rover,Discovery Sport HSE,2019,65075.0,I4,Automatic,Four-wheel Drive,Gasoline,21-25,Loire Blue,Ebony,0.0,1.0,0.0,Route 23 Nissan,3.1,4.7,15.0,117.0,21777.0
Honda,Pilot EX-L,2003,190279.0,3.5L V6 24V MPFI SOHC,5-Speed Automatic,Four-wheel Drive,Gasoline,17-22,Taffeta White,Fern,1.0,0.0,1.0,Best Auto,,4.5,66.0,,7999.0
GMC,Sierra 2500 Denali,2018,203000.0,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Four-wheel Drive,Diesel,,Silver,Black,,,,,,4.9,37.0,,46000.0
Toyota,Venza,2014,124688.0,2.7L I4 16V MPFI DOHC,6-Speed Automatic,All-wheel Drive,Gasoline,20-26,Black,,1.0,0.0,1.0,Wallingford Auto Park,4.4,4.6,52.0,,16577.0
Mercedes-Benz,E-Class E 300,2017,66449.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,22-29,White,,0.0,0.0,1.0,Route 23 Nissan,3.1,4.8,79.0,400.0,26894.0
Land Rover,Range Rover 5.0L Supercharged Autobiography,2014,97754.0,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,Four-wheel Drive,Gasoline,14-19,Fuji White,Navy / Cirrus,0.0,0.0,1.0,Prime Motors LLC,3.1,4.7,22.0,,34990.0
Kia,Soul S,2020,64788.0,2.0L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,,White,Black,0.0,1.0,0.0,DriveTime of West Indianapolis,,4.7,213.0,200.0,20395.0
Porsche,911 Carrera S,2020,23542.0,3.0L H6 24V GDI DOHC Twin Turbo,8-Speed Automatic with Auto-Shift,Rear-wheel Drive,Gasoline,18-24,Black,Black,1.0,1.0,0.0,Monaco Motor Group,,4.7,12.0,3000.0,113999.0
Mazda,Mazda3 s Grand Touring,2016,124755.0,"SKYACTIV-G 2L I-4 gasoline direct injection, DOHC, variable valv",Automatic,Front-wheel Drive,Gasoline,30-41,Snowflake White Pearl,Black,0.0,0.0,1.0,Bill Estes Toyota,3.7,4.7,119.0,200.0,14592.0
Toyota,Tundra Platinum,2013,123875.0,5.7L V8 32V MPFI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,13-17,Gray,Black,1.0,0.0,1.0,German Auto House,,4.6,79.0,,24995.0
GMC,Acadia Denali,2012,106786.0,3.6L V6 24V GDI DOHC,6-Speed Automatic,All-wheel Drive,Gasoline,16-23,Silver,Gray,0.0,1.0,1.0,Roseville Automaxx,,4.2,112.0,1000.0,17988.0
Mercedes-Benz,Sprinter 3500,2018,62909.0,3.0L V6 24V DDI DOHC Turbo Diesel,5-Speed Automatic,Rear-wheel Drive,Diesel,,Arctic White,Black,,,,AutoNation Acura North Orlando,4.8,,0.0,,35998.0
BMW,328 i,2013,88934.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,23-33,Jet Black,Carbon,0.0,0.0,1.0,Southern Star Automotive,3.1,4.6,160.0,200.0,14799.0
BMW,320 i,2013,82462.0,2.0L I4 16V GDI DOHC Turbo,,Rear-wheel Drive,Gasoline,23-36,Blue,Black,0.0,1.0,0.0,International Autohaus,,4.7,12.0,1000.0,15999.0
Mercedes-Benz,E-Class E 450,2020,24861.0,3.0L V6 24V GDI DOHC Twin Turbo,9-Speed Automatic,Rear-wheel Drive,Gasoline,20-27,Polar White,Oyster,0.0,1.0,1.0,Mercedes-Benz of San Francisco / Smart Center San Francisco,,5.0,10.0,,54069.0
Porsche,Panamera Sport Turismo 4,2018,82366.0,3.0L V6 24V GDI DOHC Turbo,8-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,20-26,Volcano Grey Metallic,Black,1.0,0.0,1.0,Gravity Autos Sandy Springs,3.9,4.7,3.0,1000.0,54985.0
Nissan,Pathfinder Platinum,2017,100763.0,3.5L V6 24V GDI DOHC,Automatic CVT,Four-wheel Drive,Gasoline,19-26,Magnetic Black,Black,1.0,0.0,1.0,Houdek Auto Center,,4.6,156.0,,19995.0
Mercedes-Benz,AMG GLC 63 S 4MATIC Coupe,2018,30489.0,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,15-22,Selenite Gray Metallic,Black,0.0,0.0,0.0,Mercedes-Benz of Bellingham,,4.4,4.0,999.0,65992.0
Toyota,Sienna XLE,2017,67832.0,3.5L V6 24V PDI DOHC,8-Speed Automatic,Front-wheel Drive,Gasoline,19-27,Silver Sky Metallic,Ash,0.0,0.0,1.0,Toyota of Woodbridge,4.4,4.7,147.0,,28500.0
Tesla,Model S 75D,2019,13199.0,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,White / Black,1.0,1.0,0.0,Auto Centrix,4.3,4.1,5.0,,50989.0
Mercedes-Benz,GLA 250 Base 4MATIC,2021,18156.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,24-33,Blue,Black,,,,CarMax Norcross - Offering Express Pickup and Home Delivery,,4.9,19.0,2000.0,38998.0
Toyota,Camry XLE,2008,125959.0,"3.5L V-6 DOHC, variable valve control, engine with 268HP",Automatic,Front-wheel Drive,Gasoline,19-28,Blue,Tan,0.0,0.0,1.0,"City Auto Sales, LLC",4.2,4.3,81.0,,12999.0
INFINITI,QX60 Luxe,2020,37840.0,3.5L V6 24V GDI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,20-27,Black Obsidian,Graphite,0.0,1.0,1.0,Sawgrass INFINITI,4.4,4.8,39.0,,34995.0
Chevrolet,Silverado 3500 LT,2023,11401.0,Turbocharged Diesel V8 6.6L/,Automatic,Four-wheel Drive,Diesel,0-0,Summit White,Jet Black,0.0,1.0,1.0,Stevenson-Hendrick Honda Wilmington,4.9,,0.0,,75405.0
Land Rover,Range Rover Velar R-Dynamic S,2021,16050.0,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,Automatic,Four-wheel Drive,Gasoline,20-26,Firenze Red Metallic,Ebony,0.0,1.0,0.0,Jaguar Land Rover West Chester,,4.9,3.0,,56995.0
Hyundai,Veloster Base,2016,98389.0,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",Automatic,Front-wheel Drive,Gasoline,0-0,Black,Black,0.0,,1.0,Ferco Motors,3.0,4.5,114.0,,10899.0
Chevrolet,Blazer 2LT,2021,31386.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,22-27,Silver Ice Metallic,Jet Black,1.0,1.0,1.0,Joe Basil Chevrolet,4.4,4.7,37.0,4167.0,28490.0
Ford,F-250 XL,2019,98960.0,6.7L V8 32V DDI OHV Turbo Diesel,6-Speed Automatic,Four-wheel Drive,Diesel,,Oxford White,Gray,0.0,1.0,0.0,Texas Motorcars,4.5,4.5,101.0,,39999.0
Volkswagen,Tiguan 2.0T SE,2019,27761.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,21-29,Cardinal Red Metallic,Gray,0.0,1.0,1.0,Reydel Volkswagen of Linden,4.6,4.5,137.0,1501.0,26999.0
Lexus,ES 350 Base,2018,17252.0,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,21-30,Silver Lining Metallic,Gray,0.0,1.0,1.0,Lexus of Cerritos,4.5,4.9,59.0,1975.0,33994.0
Nissan,NV200 S,2013,39164.0,"2L I-4 DOHC, variable valve control, engine with 131HP",Automatic,Front-wheel Drive,Gasoline,24-25,Blue Onyx Metallic,Gray,0.0,1.0,0.0,Overstock Vehicles,,4.5,12.0,,17900.0
Cadillac,CTS Sport,2007,0.0,3.6L V6 24V MPFI DOHC,5-Speed Automatic,Rear-wheel Drive,Gasoline,,Light Platinum,Light Gray / Ebony,0.0,0.0,1.0,Nick Jr's Auto Sales,2.3,4.4,50.0,,4995.0
Subaru,Ascent Touring 7-Passenger,2022,5163.0,2.4L H4 16V GDI DOHC Turbo,Automatic CVT,All-wheel Drive,Gasoline,20-26,Abyss Blue Pearl,Java Brown,0.0,1.0,1.0,Doug's Lynnwood Mazda,3.6,4.1,11.0,668.0,45229.0
Chrysler,300 Touring,2021,8655.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Rear-wheel Drive,Gasoline,19-30,Frostbite,Black,0.0,1.0,1.0,Dean McCrary Mazda,,5.0,4.0,,32900.0
Honda,Ridgeline Black Edition,2023,726.0,3.5L V6 24V GDI SOHC,Automatic,All-wheel Drive,Gasoline,,Sonic Gray Pearl,Black,0.0,1.0,0.0,Fisher Acura,4.4,4.7,7.0,,48988.0
Chevrolet,Corvette Stingray w/3LT,2020,9939.0,6.2L V8 16V GDI OHV,8-Speed Automatic with Auto-Shift,Rear-wheel Drive,Gasoline,15-27,Black,Black,0.0,0.0,0.0,AUTOSOURCE,4.7,4.7,44.0,,99995.0
Volvo,S60 2.5T,2005,166652.0,2.5L I5 20V MPFI DOHC Turbo,5-Speed Automatic,Front-wheel Drive,Gasoline,21-30,Blue,Black / Navy Nordkap,1.0,0.0,0.0,507 Motorsports,2.2,4.3,28.0,,5995.0
Chevrolet,Malibu LT,2018,107998.0,"ECOTEC 1.5L I-4 gasoline direct injection, DOHC, VVT variable va",Automatic,Front-wheel Drive,Gasoline,27-36,Blue Velvet Metallic,Jet Black,0.0,0.0,0.0,Priced Right Auto,,4.5,212.0,595.0,14595.0
Lexus,GS 350 Base,2013,102623.0,3.5L V6 24V GDI DOHC,6-Speed Automatic,Rear-wheel Drive,Gasoline,19-28,Meteor Blue Metallic,Black,1.0,0.0,1.0,Grant Motors,,4.7,81.0,,19975.0
Nissan,Maxima Platinum,2022,1366.0,3.5L V6 24V GDI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,20-30,Black,Charcoal,0.0,1.0,1.0,AutoNation Cadillac West Palm Beach,4.6,4.6,1.0,4000.0,38990.0
Honda,Fit EX,2016,69978.0,1.5L I4 16V GDI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,32-38,Red,Black,1.0,0.0,1.0,Honda North,4.4,4.5,88.0,,16987.0
Volvo,S60 T6 Momentum,2020,34832.0,2.0L I4 16V GDI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,21-32,Pebble Grey Metallic,Charcoal,0.0,0.0,0.0,Bob Johnson Auto Group,4.5,4.9,24.0,500.0,27995.0
Porsche,Macan S,2019,29199.0,3.0L V6 24V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,18-23,Carrara White Metallic,Black,1.0,1.0,1.0,Global Motorsports Inc,4.3,4.8,13.0,989.0,53992.0
GMC,Yukon SLT,2013,107841.0,5.3L V8 16V MPFI OHV Flexible Fuel,6-Speed Automatic,Four-wheel Drive,E85 Flex Fuel,15-21,White Diamond Tri-Coat,Light Titanium,0.0,1.0,1.0,Peitz GMC-Service Inc.,,4.7,23.0,,20450.0
Ford,Focus S,2018,80736.0,2.0L I4 16V GDI DOHC Flexible Fuel,6-Speed Automatic with Auto-Shift,Front-wheel Drive,E85 Flex Fuel,25-34,Magnetic Metallic,Charcoal Black,0.0,0.0,1.0,Savvy Auto Sales LLC of COLUMBUS,,4.6,202.0,400.0,11500.0
Ford,Expedition Platinum,2019,44023.0,3.5L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Four-wheel Drive,Gasoline,17-22,Blue Metallic,Medium Soft Ceramic,0.0,1.0,1.0,Van Bortel Ford,4.7,4.8,63.0,,49990.0
Porsche,911 Carrera Cabriolet,2003,65764.0,"3.6L H-6 DOHC, VarioCam Plus variable valve control, engine with",Manual,,Gasoline,18-26,Silver,Black,0.0,0.0,1.0,Gateway Classic Cars,,4.8,37.0,,37000.0
Mercedes-Benz,GLE 450 AWD 4MATIC,2023,8725.0,3.0L I6 24V GDI DOHC Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,,Green,,0.0,1.0,0.0,Mercedes-Benz of Massapequa,4.8,,0.0,,79958.0
